# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,-0.8202637251220889,0,3.0,-2.363346632986006,0.0,0.0,0.0
 0.08944744824066483,1.0120000391469663,2.9998281920688243,-0.8202637251220889,0.26834234472199453,3.0000000000000004,-2.363346632986006,0.0,-43.8498837762234,0.0
 0.1265248116073417,1.024000617328772,2.9993155455252767,-2.4461017994796723,0.379574434822025,2.999999999999998,-2.3253609667761936,0.0,-56.22017287325799,0.0
 0.15501529852907542,1.036002425656776,2.9984662262443287,-4.0478418994628385,0.46504589558722614,2.9999999999999982,-2.281901172827121,0.0,-65.4425103546935,0.0
 0.17908355915709584,1.0480061552423376,2.997284400100951,-5.622929294831526,0.5372506774712874,3.0,-2.2335445035518355,0.0,-72.71908319391063,0.0
 0.2003452453420178,1.0600124971968168,2.995774232970115,-7.169059621355688,0.6010357360260533,3.0,-2.1808950689227307,0.0,-78.56460621661729,0.0
 0.21963037383551032,1.0720221426315724,2.9939398907267907,-8.684188147283793,0.6588911215065308,3.0,-2.1245688380455316,0.0,-83.26631872852224,0.0
 0.2374328371995725,1.0840357826579639,2.99178553924595,-10.166533735908635,0.7122985115987174,2.9999999999999982,-2.0651798585786416,0.0,-87.01108246777508,0.0
 0.2540749033102424,1.096054108387351,2.989315344402563,-11.614577922698297,0.762224709930727,2.999999999999995,-2.003328095672298,0.0,-89.93401091962167,0.0
 0.269780660358155,1.1080778109310925,2.9865334720716,-13.027059648546196,0.8093419810744649,3.0000000000000036,-1.9395891507046945,0.0,-92.14056709193862,0.0
 0.2847133514312945,1.1201075814005483,2.9834440881280337,-14.402966272233998,0.8541400542938834,3.0000000000000036,-1.8745059848224468,0.0,-93.71772343979775,0.0
 0.2989961914863373,1.1321441109070776,2.980051358446834,-15.741521526447368,0.8969885744590118,2.999999999999996,-1.808582653367873,0.0,-94.74000353723632,0.0
 0.31272481205144514,1.1441880905620396,2.9763594489029717,-17.042171087347057,0.9381744361543354,3.000000000000008,-1.7422799607342419,0.0,-95.27291552651427,0.0
 0.32597511839274884,1.156240211476794,2.972372525371418,-18.30456640410252,0.9779253551782464,2.999999999999996,-1.6760128718524725,0.0,-95.37497804686805,0.0
 0.3388084737347422,1.1683011647627,2.9680947537271436,-19.528547388112795,1.0164254212042265,3.0,-1.610149468437908,0.0,-95.0989584665881,0.0
 0.3512752465602911,1.1803716415311172,2.9635302998451194,-20.714124499262056,1.053825739680873,2.999999999999991,-1.545011211584765,0.0,-94.49266159278477,0.0
 0.36341731321403964,1.1924523328934047,2.958683329600316,-21.861460694611754,1.0902519396421186,2.9999999999999956,-1.4808742643181563,0.0,-93.59946052039328,0.0
 0.3752698701425253,1.2045439299609217,2.953558008867705,-22.97085362890526,1.1258096104275754,2.9999999999999907,-1.4179716348466793,0.0,-92.45868072923466,0.0
 0.38686277611320596,1.216647123845028,2.9481585035222566,-24.042718420772466,1.1605883283396174,2.999999999999995,-1.356495918631092,0.0,-91.10590232067624,0.0
 0.39822156604523334,1.2287626056570828,2.9424889794389424,-25.07757122680083,1.1946646981356996,3.000000000000005,-1.2966024418072977,0.0,-89.57321798205278,0.0
 0.40936823014744417,1.2408910665084456,2.936553602492733,-26.076013800200883,1.228104690442332,2.999999999999995,-1.2384126363623205,0.0,-87.88946783535687,0.0
 0.4203218219305543,1.2530331975104758,2.930356538558599,-27.03871915290417,1.2609654657916625,3.000000000000005,-1.1820175068902796,0.0,-86.08046240682336,0.0
 0.4310989391945338,1.2651896897745323,2.923901953511511,-27.966418390400086,1.293296817583601,3.0000000000000053,-1.127481076629804,0.0,-84.1691990129249,0.0
 0.4417141092035144,1.2773612344119751,2.9171940132264407,-28.859888747442007,1.325142327610543,3.0000000000000107,-1.0748437269650197,0.0,-82.17607340003424,0.0
 0.4521801005383249,1.2895485225341634,2.9102368835783587,-29.719942819575518,1.3565403016149746,3.0000000000000107,-1.024125367410518,0.0,-80.11908657236793,0.0
 0.4625081780969386,1.3017522452524564,2.9030347304422364,-30.54741895962022,1.3875245342908158,3.0000000000000053,-0.9753283935367177,0.0,-78.01404581775748,0.0
 0.47270831348390135,1.3139730936782132,2.8955917196930434,-31.343172789046058,1.418124940451704,3.0,-0.9284404062998799,0.0,-75.87475858120888,0.0
 0.48278936001014644,1.326211758922794,2.8879120172057524,-32.10806976047084,1.4483680800304393,3.0,-0.8834366800135025,0.0,-73.71321786279259,0.0
 0.49275919933643525,1.3384689320975576,2.879999788855333,-32.8429786987866,1.4782775980093057,3.0,-0.8402823761777906,0.0,-71.53977796824915,0.0
 0.5026248651863152,1.3507453043138635,2.8718592005167554,-33.548766243195956,1.5078745955589454,2.999999999999983,-0.7989345087411419,0.0,-69.3633197672262,0.0
 0.5123926483589079,1.363041566683071,2.863494418064992,-34.226292110813425,1.5371779450767233,3.0,-0.7593436714599178,0.0,-67.19140486599791,0.0
 0.5220681863721357,1.3753584103165397,2.8549096073750135,-34.87640510275658,1.5662045591164069,3.0,-0.721455542014473,0.0,-65.03041841635202,0.0
 0.5316565403825905,1.3876965263256291,2.8461089343217902,-35.49993977598055,1.5949696211477709,2.9999999999999654,-0.6852121801160393,0.0,-62.885700537931946,0.0
 0.5411622615023626,1.4000566058216979,2.8370965647802935,-36.09771370771564,1.623486784507087,2.9999999999999885,-0.650553137609515,0.0,-60.76166652929927,0.0
