# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,-0.004030581938615819,0,3.0,-0.011492797460543758,0.0,0.0,-0.0782690793525868
 0.08955437566676051,1.0120299792718286,2.999999153727942,-0.004030581938615819,0.26866312700028155,3.0,-0.011492797460543758,-0.007009338535433047,-0.21318023959030027,-0.5644653154191341
 0.12680539566057042,1.0241194122592798,2.999996627680935,-0.01197176330587928,0.38041618698171126,2.9999999999999996,-0.011196513382490616,-0.028036247285923428,-0.27099174535964515,-1.2214343158549779
 0.15549392857473768,1.0362675417203018,2.9999924410127297,-0.019746118912097092,0.466481785724213,2.999999999999999,-0.010909304712457766,-0.06307740585882232,-0.31358867645194216,-2.0208528458038844
 0.1797657973018488,1.0484736104128427,2.999986612877078,-0.027357502101247155,0.5392973919055464,3.0,-0.010630798015012825,-0.11212728084898314,-0.3472800072275928,-2.938260172148812
 0.201224361952183,1.0607368610948502,2.99997916242773,-0.03480963258810898,0.603673085856549,3.0000000000000027,-0.010360636348214053,-0.1751781267125405,-0.3748259162656472,-3.957706777032262
 0.22069065003713748,1.0730565365242728,2.999970108818437,-0.0421061018558431,0.6620719501114125,3.0000000000000027,-0.010098482140733672,-0.25221998699002723,-0.3977667879266736,-5.067695127691859
 0.23865161781343547,1.0854318794590587,2.999959471202951,-0.04925037831627564,0.7159548534403065,3.0000000000000013,-0.009844012959311213,-0.34324069587860306,-0.41707982281716693,-6.259397565873673
 0.25542402812444925,1.0978621326571558,2.999947268735021,-0.05624581223701009,0.7662720843733478,2.999999999999997,-0.009596919271291242,-0.44822588015319725,-0.4334371760159777,-7.525739024525153
 0.27122753670950656,1.1103465388765121,2.9999335205683995,-0.06309564036926159,0.8136826101285197,3.0,-0.009356908916501469,-0.5671589614361813,-0.4473278149250609,-8.860869938207912
 0.28622179780414414,1.122884340875076,2.999918245856837,-0.06980299042114167,0.8586653934124325,3.0000000000000036,-0.009123702005168864,-0.7000211588152959,-0.45912235345009705,-10.259838545629595
 0.3005271235986355,1.1354747814107953,2.999901463754085,-0.07637088526677892,0.9015813707959065,2.999999999999996,-0.00889703091470042,-0.8467914918094075,-0.46911063887673904,-11.718374761962723
 0.3142368141602973,1.148117103241618,2.999883193413894,-0.0828022469649625,0.942710442480892,3.0,-0.00867663954989775,-1.007446783681504,-0.4775250020913161,-13.23274093229957
 0.3274249270622245,1.1608105491254925,2.999863453990015,-0.08909990060603579,0.9822747811866736,3.000000000000004,-0.008462286577934344,-1.1819616650986238,-0.48455538835553935,-14.799624906855625
 0.3401513923763614,1.173554361820367,2.999842264636199,-0.09526657794872069,1.0204541771290843,3.0,-0.008253736850502286,-1.3703085781379585,-0.4903596240453836,-16.41606109275459
 0.35246550362134216,1.1863477840841894,2.999819644506197,-0.10130492090926249,1.0573965108640266,3.0000000000000044,-0.008050768546497474,-1.5724577806385391,-0.49507062025867776,-18.079370678074923
 0.36440837343158583,1.1991900586749078,2.999795612753761,-0.10721748487388846,1.0932251202947576,2.9999999999999956,-0.00785316932305887,-1.7883773508979248,-0.49880157901669314,-19.78711539801842
 0.3760147059967665,1.21208042835047,2.99977018853264,-0.11300674188399346,1.1280441179902996,2.999999999999995,-0.007660734708495228,-2.018033192712934,-0.5016498399589939,-21.537061116105676
 0.3873141050530743,1.2250181358688248,2.999743390996587,-0.11867508361222305,1.161942315159223,3.000000000000005,-0.007473268954536705,-2.2613890407639015,-0.503699801503107,-23.32714867884581
 0.3983320579591883,1.2380024239879197,2.9997152392993516,-0.12422482430400326,1.194996173877565,2.999999999999995,-0.00729058685972125,-2.5184064663413444,-0.5050251530185524,-25.155470265857502
 0.4090906887545067,1.251032535465703,2.9996857525946856,-0.12965820346767906,1.2272720662635201,2.9999999999999947,-0.007112507885051415,-2.7890448834143156,-0.5056906398724546,-27.020249963343943
 0.419609343171497,1.2641077130601228,2.9996549500363403,-0.1349773885504041,1.258828029514491,2.9999999999999893,-0.006938862247672044,-3.073261555039425,-0.505753450929811,-28.919827632614506
 0.42990504924736156,1.2772271995291273,2.9996228507780653,-0.1401844774280316,1.2897151477420845,2.9999999999999947,-0.0067694840335490785,-3.37101160010949,-0.505264339368296,-30.852645384265845
 0.43999288438936796,1.2903902376306646,2.9995894739736126,-0.14528150078671376,1.3199786531681037,3.0,-0.006604215636786101,-3.6822480004407483,-0.5042685383615934,-32.81723613792106
 0.4498862710960477,1.3035960701226825,2.9995548387767337,-0.15027042444073715,1.3496588132881429,3.0,-0.006442905183475344,-4.006921608197626,-0.5028065068651874,-34.812213869538354
 0.45959721756796734,1.3168439397631293,2.9995189643411786,-0.1551531515146379,1.3787916527039017,2.9999999999999827,-0.006285410357433438,-4.344981153653732,-0.5009145500218788,-36.83626523787117
 0.4691365152509725,1.3301330893099532,2.999481869820699,-0.15993152452104517,1.4074095457529172,3.0000000000000058,-0.006131589168873928,-4.69637325328792,-0.49862534285242927,-38.88814234822613
 0.4785139023645255,1.3434627615211021,2.9994435743690446,-0.1646073273856005,1.4355417070935763,3.0000000000000058,-0.00598130644307327,-5.061042418214191,-0.4959683631217477,-40.96665646183507
 0.48773820030257875,1.3568321991545242,2.9994040971399683,-0.16918228733488408,1.4632146009077358,2.999999999999976,-0.005834435013512354,-5.4389310629440315,-0.4929702694277398,-43.07067249747859
