# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0486154571045117,2.8721266020302783,0.3498042572389291,0,3.0,0.9978362875725769,0.0,0.0,0.0
 0.0895686809918285,1.0606490557533343,2.8722000709031015,0.3498042572389291,0.2687060429754855,3.0,0.9978362875725769,0.0,18.507186136858305,0.0
 0.1268489784008605,1.0727492351203936,2.872419679320506,1.039757660625321,0.38054693520258154,3.0000000000000004,0.9729873570836768,0.0,23.550303934819638,0.0
 0.1555791135811399,1.084915070336575,2.872784229980892,1.7163610762093549,0.4667373407434197,3.0,0.9486426210030023,0.0,27.27405638326502,0.0
 0.17990444640825615,1.097145636532766,2.8732925255826607,2.379811575277811,0.5397133392247685,3.000000000000002,0.92481254281262,0.0,30.222429418095995,0.0
 0.20142823747719435,1.1094400088398524,2.873943368824212,3.0303128316686405,0.6042847124315831,3.0,0.901505020876673,0.0,32.633262624580944,0.0
 0.22097152546231588,1.12179726238872,2.8747355624039486,3.668074081034929,0.6629145763869476,2.9999999999999956,0.8787256084905808,0.0,34.639474589532576,0.0
 0.23902131055447537,1.134216472310256,2.8756679090202693,4.293309153081311,0.7170639316634261,3.0,0.8564777252101895,0.0,36.325673737997114,0.0
 0.2558944021958584,1.1466967137353459,2.876739211371577,4.906235574997518,0.7676832065875753,3.000000000000005,0.8347628580283335,0.0,37.75036162726091,0.0
 0.2718104926036878,1.1592370617948766,2.877948272156271,5.507073743585255,0.8154314778110634,3.0,0.8135807524470657,0.0,38.95638611565196,0.0
 0.2869292569151008,1.1718365916197342,2.8792938940727524,6.0960461636922,0.8607877707453023,2.9999999999999925,0.7929295924848571,0.0,39.97648754111641,0.0
 0.30137101059963395,1.1844943783408053,2.8807748798194224,6.673376749933811,0.9041130317989018,3.0,0.7728061697569523,0.0,40.83650444900647,0.0
 0.31522903901213223,1.197209497088976,2.882390032094682,7.239290188855255,0.9456871170363965,2.999999999999992,0.7532060415413229,0.0,41.55735080667962,0.0
 0.32857736749670213,1.2099810229951327,2.8841381535969317,7.794011358371321,0.9857321024901062,3.0,0.7341236777587705,0.0,42.15629963049752,0.0
 0.34147587727560674,1.2228080311901612,2.886018047024573,8.337764801397725,1.02442763182682,2.9999999999999916,0.7155525972986688,0.0,42.64785180082217,0.0
 0.35397379748825114,1.2356895968049488,2.8880285150760057,8.870774250445084,1.0619213924647533,3.000000000000009,0.6974854939276802,0.0,43.0443449095338,0.0
 0.3661121620238048,1.2486247949703813,2.8901683604496315,9.39326220015111,1.0983364860714144,3.0000000000000138,0.6799143519390614,0.0,43.35639268344412,0.0
 0.37792558312870317,1.261612700817345,2.8924363858438507,9.905449524509969,1.1337767493861095,3.0,0.6628305524818173,0.0,43.593210319127394,0.0
 0.38944356053317747,1.2746523894767263,2.8948313939570647,10.407555135954173,1.1683306815995325,3.000000000000005,0.6462249703326478,0.0,43.76286073942911,0.0
 0.4006914666099463,1.2877429360794113,2.8973521874876735,10.899795683201988,1.202074399829839,3.0000000000000098,0.6300880622678982,0.0,43.872444699841274,0.0
 0.41169130045294616,1.3008834157562867,2.8999975691340794,11.382385285186439,1.2350739013588388,3.00000000000001,0.614409947033584,0.0,43.92825010834874,0.0
 0.4224622738442321,1.3140729036382386,2.902766341594682,11.855535298229217,1.2673868215326964,2.9999999999999947,0.5991804777915667,0.0,43.935871168959345,0.0
 0.43302127275397817,1.3273104748561537,2.9056573075678824,12.319454114001005,1.2990638182619347,3.0,0.5843893072681785,0.0,43.90030477151143,0.0
 0.44338322522964607,1.3405952045409177,2.9086692697520817,12.774346985710741,1.3301496756889386,3.000000000000016,0.5700259461927357,0.0,43.82602947332002,0.0
 0.45356139787936167,1.3539261678234173,2.9118010308456808,13.220415880241717,1.3606841936380853,2.9999999999999947,0.5560798157031706,0.0,43.717070957160225,0.0
 0.463567637186595,1.3673024398345388,2.9150513935470803,13.657859354050363,1.3907029115597853,3.0,0.542540293829981,0.0,43.57705684020674,0.0
 0.47341256770268064,1.3807230957051686,2.9184191605546816,14.086872450737712,1.420237703108042,2.999999999999972,0.5293967568022878,0.0,43.40926299895063,0.0
 0.4831057561734659,1.3941872105661928,2.9219031345668847,14.507646618364426,1.4493172685203977,2.9999999999999885,0.5166386154952903,0.0,43.21665305837629,0.0
 0.49265584849111865,1.407693859548498,2.925502118282091,14.92036964473189,1.4779675454733558,2.9999999999999942,0.5042553473979785,0.0,43.00191230340827,0.0
 0.5020706847730253,1.4212421177829702,2.929214914398701,15.325225608877385,1.5062120543190758,3.0,0.492236524554727,0.0,42.7674770156889,0.0
 0.5113573966889879,1.4348310604004961,2.9330403256151163,15.722394847294643,1.5340721900669636,2.999999999999988,0.4805718378024552,0.0,42.515559998764665,0.0
 0.5205224902705479,1.4484597625319617,2.9369771546297367,16.112053933355746,1.5615674708116436,3.0000000000000244,0.46925111761592403,0.0,42.24817292347487,0.0
 0.5295719167623133,1.4621272993082535,2.941024204140964,16.494375668638128,1.5887157502869398,2.9999999999999876,0.45826435195835935,0.0,41.96714598022513,0.0
 0.5385111335582364,1.4758327458602578,2.945180276847199,16.869529084861515,1.6155334006747093,3.0000000000000124,0.4476017013551197,0.0,41.67414525304161,0.0
 0.5473451568656996,1.489575177318861,2.9494441754468417,17.23767945534549,1.6420354705970988,2.9999999999999876,0.4372535114465299,0.0,41.370688133420416,0.0
